is_rumor,is_source_tweet,text
FALSE,FALSE,"BreakingNews Prime Minister Stephen Harper is safe and has left Parliament Hill, spokesman says  CBCAlerts https//t.co/geOPUWDNù"
FALSE,FALSE,BreakingNews CBCAlerts You're always the breaker of bad news...
FALSE,FALSE,"BreakingNews MichaelJMo CBCAlerts So, the captain never intended to go down with the ship?  Where's the leadership?  Did he know?"
FALSE,TRUE,"Ok so we were on a tour at that war monument in Ottawa a few minutes ago, a few seconds later there was a shooting..≥ http//t.co/yzCtBlGZv"
FALSE,FALSE,kamakazi TelegramJames So incredibly sad.
FALSE,FALSE,kamakazi TelegramJames Wow I'm not sure that pic should be tweeted if the family may not have been notified yet.
FALSE,FALSE,.kamakazi TelegramJames I'm guessing they are reservists since there are no highland regiments in the regular army.
FALSE,FALSE,"kamakazi hi Evan, I'm from CNN. Are you safe? Would you give us permission to use your photo?"
FALSE,FALSE,"kamakazi Are you OK? I'm with BBC News. If you can talk about what has happened, would you follow &amp DM a number? Thank you"
FALSE,FALSE,Photo of the two soldiers on ceremonial guard duty at the Nat'l War Memorial this morning via kamakazi http//t.co/fhWsDiy
FALSE,FALSE,ronniecat kamakazi TelegramJames yeah ... i'm w/ you on that. seems insensitive if the family isn't notified.
FALSE,FALSE,kamakazi MarkSutcliffe Count your lucky stars. &lt
FALSE,FALSE,kamakazi Hi there. Glad you're out of harm's way. I'm with Sun Media. Can we use this picture on our organization's websites?
FALSE,FALSE,kamakazi can we have permission to use your photo at the memorial before the shooting?
FALSE,FALSE,"kamakazi Hi, can we have permission to use this please for The Canadian Press. Please email pixdeskthecanadianpress.com"
FALSE,FALSE,kamakazi Can you give me a call CKNW .. Thanks
FALSE,FALSE,kamakazi NicoleMacIntyre stay safe!!
FALSE,FALSE,"kamakazi Hey Evan. Can Global News make use of that photo of yours? Also, are you available for an interview?"
FALSE,FALSE,murdochdavis ShreeParadkar kamakazi All current reports indicate that he is alive.
FALSE,FALSE,kamakazi Can The Canadian Press please have permission to use your photo  
FALSE,FALSE,kamakazi MarkSutcliffe Did you take this pic of the soldiers at the memorial?
FALSE,FALSE,nellleo ronniecat kamakazi TelegramJames He's just a kid. Family has likely been notified by now. Soldier is safe. No harm done.
FALSE,FALSE,"francoisv ShreeParadkar kamakazi Early reports, multiple confirmations of death. Now it is confused. Sorry. Still a somber photo."
FALSE,FALSE,francoisv ShreeParadkar kamakazi Cab min speaking of one soldier dead not sure if both in pic shot. At least one wounded at PH.
FALSE,FALSE,"francoisv murdochdavis kamakazi You were right then, Francois. Sadly, he is now confirmed dead."
FALSE,FALSE,ShreeParadkar murdochdavis kamakazi 
FALSE,FALSE,murdochdavis kamakazi http//t.co/mttcXFQP
FALSE,FALSE,TSRHG kamakazi TelegramJames http//t.co/mttcXFQP
FALSE,FALSE,"christellasays I am seeing multiple tweets reporting he has died, including one from Jason Kenney."
FALSE,FALSE,TSRHG kamakazi TelegramJames On loan from Hamilton?
FALSE,FALSE,gngreen kamakazi So why the crime scene tape? Can anyone clarify?
FALSE,FALSE,xmaseveevil kamakazi TelegramJames I'm sure various reserve regiments and other elements of the CF take turns guarding it.
FALSE,FALSE,TSRHG kamakazi TelegramJames Yes. It must be the greatest honour. My heart aches for his family.
FALSE,FALSE,"xmaseveevil I don't think that's crime scene tape. Just ""caution"" tape due to the apparent construction/refurb  the base of the memorial."
FALSE,FALSE,"marsidarcy Ah, thank you. In that case, I think photo should have been passed to a news agency who could check family had been informed."
FALSE,FALSE,"TSRHG kamakazi TelegramJames They are a part of the Black Watch, a historically Scottish regiment. And yes they had only one bullet."
FALSE,FALSE,"ManjyotSandhar kamakazi TelegramJames Don't tell an Argyll they are the same as Black Watch. They'll put your lights out, ha ha."
FALSE,FALSE,TSRHG kamakazi TelegramJames i got research to do to get that joke!
FALSE,FALSE,ManjyotSandhar kamakazi TelegramJames The Argylls and Black Watch are separate regiments with their own histories.
FALSE,FALSE,ManjyotSandhar kamakazi TelegramJames Any member of either regiment would be very quick to set anyone straight about the difference.
FALSE,FALSE,"TSRHG kamakazi TelegramJames I can tell that part, I just need to learn about those histories."
FALSE,FALSE,"ManjyotSandhar kamakazi TelegramJames Both regiments are more than two centuries old, and have many battle honours and VCs."
FALSE,FALSE,TSRHG kamakazi TelegramJames I know the BW mainly from a historical doc i saw about them going up italy. Will def do research on it
FALSE,FALSE,"ManjyotSandhar Black Watch is somewhat better known, but both regiments have proud histories and strong esprit de corps."
FALSE,FALSE,dorrine kamakazi Rememberences being made on Facebook page http//t.co/qCGwmCjUYZ
FALSE,FALSE,TwocentsCanada Thanks Chris. Do you know who created the page?
FALSE,TRUE,MORE A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill http//t.co/utTbmsYFjL
FALSE,FALSE,AP MORE A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill http//t.co/HZtdCDPVù
FALSE,FALSE,RT AP MORE A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill http//t.co/ihZSKB
FALSE,FALSE,"that's fantasic, I don't really care that PM Harper has been moved from PM Hill RT AP"
FALSE,FALSE,Crazy stuff. AP MORE A spokesman says Prime Minister Stephen Harper was safe and had left Parliament Hill http//t.co/EJdUQcAFEù
FALSE,TRUE,"Canada's Prime Minister Stephen Harper safe &amp has left Parliament Hill, which is under lockdown after shooting http//t.co/rkckcwUQ"
FALSE,FALSE,BBCBreaking http//t.co/xBjgHLitnc
FALSE,FALSE,"BBCBreaking Canada's Prime Minister Stephen Harper safe &amp has left Parliament Hill, brave man"
FALSE,FALSE,BBCBreaking Dammit... worst #cdnpoli news I heard all morning. He's safe.
FALSE,FALSE,BBCBreaking Tell me the Police took care of him/her with an empty magazine in return fire!!!
FALSE,FALSE,"FLASH BBCBreaking Canada's Prime Minister Stephen Harper safe &amp has left Parliament Hill, which is under lockdown after shooting"
FALSE,FALSE,mysweetmouth BBCBreaking Captain abandoning the ship? #cdnpoli
FALSE,FALSE,BBCBreaking we are all on lockdown mode downtown ottawa.
FALSE,FALSE,BBCBreaking Shooter has been KILLED! D
FALSE,FALSE,BBCBreaking but where are Mr. Mulcair and Mr. Trudeau
FALSE,FALSE,JudithKto BBCBreaking maybe just ducking out w Peter Mackay to don some more appropriate clothing in a military fatigues design #cdnpoli
FALSE,FALSE,BBCBreaking good
FALSE,FALSE,BBCBreaking Trouble in Canuckistan.  How's that #diversity #immigration working out for you? #Canada
FALSE,FALSE,BBCBreaking CdnMomOf Oh no!  Not in Canada!
FALSE,FALSE,"BBCBreaking ""Will ye no come back again?"" Hopefully not."
FALSE,FALSE,"BBCBreaking more and more the door open to middle east immigrants/Muslims immigrants,you will know what will happen to your nation security"
FALSE,FALSE,"BBCBreaking Never mind everyone else, he's safe. FFS!!"
FALSE,TRUE,#Ottawa City Hall is currently in lockdown. Please avoid the area.
FALSE,FALSE,ottawacity #Ottawa City Hall is currently in lockdown. Please avoid the area.ù JoshuaryanA cpmorris EmilyR
FALSE,TRUE,Shooting at War Memorial  part of the area has been evacuated  Avoid Rideau Center and surroundings uOttawa Protection monitoring
FALSE,FALSE,uOttawaDirect uOttawa do we go to our classes???
FALSE,FALSE,uOttawaDirect uOttawa yeah is it safe to go to class??
FALSE,FALSE,"lauren Avoid Rideau Center and surroundings, uOttawa Protection monitoring ~"
FALSE,FALSE,"lauren Avoid Rideau Center and surroundings, uOttawa Protection monitoring ~"
FALSE,FALSE,"Caiitylin Avoid Rideau Center and surroundings, uOttawa Protection monitoring ~"
FALSE,FALSE,uOttawaDirect uOttawa this is all they've said about it so far CarterG
FALSE,FALSE,dimitridemel be safe man
FALSE,FALSE,CarterG thanks carter. Don't worry I'm in the basement level at school
FALSE,FALSE,lauren We are in lockdown. Campus is closed. Classes are cancelled. ~
FALSE,FALSE,dimitridemel CarterG We are in lockdown. Campus is closed. Classes are cancelled. ~
FALSE,FALSE,"lauren Courses and exams are cancelled for today main campus, RGN &amp Lees. The lockdown is still in effect. ~"
FALSE,FALSE,"CP UPDATED Obama condemns Ottawa shootings as 'outrageous,' offers to help with response http//t.co/EBFPLlspTù  We stand on guard..."
FALSE,FALSE,"Indeed CP #Obama condemns #Ottawa shootings as 'outrageous,' offers to help with response http//t.co/QfEDdoMUù"
FALSE,TRUE,"Witnesses of todayôs shooting incidents, call  ext ."
FALSE,FALSE,"fyi OttawaPolice Witnesses of todayôs shooting incidents, call  ext .ù"
FALSE,FALSE,OttawaPolice ottawacity Wow.
FALSE,FALSE,OttawaPolice I am so sorry to hear that evil has come to your beautiful city. We will continue to pray for all of you to be safe.
FALSE,FALSE,"OttawaPolice Thank you for everything you do, to protect our nation's capital. Today has most definitely been very unsettling. Stay safe."
FALSE,FALSE,"OttawaPolice Witnesses of todayôs shooting incidents, call  ext .ù"
FALSE,FALSE,"OttawaPolice such a sad day here today, thanks goes to all men/Women serving on their bravery"
FALSE,TRUE,Justin Bieber playing hockey.. Nice move but he couldn't even keep his balance while shooting... https//t.co/AguMuYSra
FALSE,FALSE,HockeyGods respect for whichever team that is for letting girls play on their  team #respect
FALSE,FALSE,HockeyGods too bad he's playing house league
FALSE,FALSE,HockeyGods Justin Bieber playing hockey..  https//t.co/VftjsPSbNù if i was that defenseman my elbow would be connected to his forehead.
FALSE,FALSE,And to top it all off.. ñ http//t.co/qUBJZhbZi
FALSE,FALSE,"HockeyGods 
Dead"
FALSE,FALSE,GraysonLacroix HockeyGods the hashtags make me want to off myself
FALSE,FALSE,HockeyGods And to top it all off.. ñ http//t.co/BckQgGXaCZù this guy is clownin' MilosekKyle fuckin Biebs man
FALSE,FALSE,"No, just no. HockeyGods"
FALSE,FALSE,HockeyGods HE NEEDS TO NOT
FALSE,FALSE,HockeyGods we sure that's bieber? I mean he wasn't even wearing a heat jersey!
FALSE,FALSE,HockeyGods http//t.co/qMQOwPJzNj
FALSE,FALSE,HockeyGods http//t.co/MnMngKMOk
FALSE,FALSE,"HockeyGods shit if I was on that ice I would have put his ass to the ice, my team or not"
FALSE,FALSE,HockeyGods my heart goes out to the goalie and the kid who got dangled by Justin Bieber
FALSE,FALSE,truthorWARE HockeyGods gonna get his bell rung
FALSE,FALSE,"To the kid that got dangled by Bieber and the goalie that was scored on, 

I think it's time to quit hockey..."
FALSE,FALSE,Jmax he thinks he can stand a chance against the west hartford U wolves #notachance
FALSE,FALSE,HockeyGods looks like I'm  not wearing # anymore..
FALSE,FALSE,HockeyGods did you see his ankle bend it was unbeleivableÇ
FALSE,TRUE,the OttawaPolice just sent an email to #muslim community leaders to call them if they feel unsafe or they're at risk #ottawashooting
FALSE,FALSE,hadeelalsh that is very heartening. OttawaPolice
FALSE,FALSE,"hadeelalsh OttawaPolice well, let's never forget that the true victims aren't the dead soldiers, but the #muslim community leaders"
FALSE,FALSE,Directing the impending News Coverage of #OttawaShooting by reaching out! hadeelalsh OttawaPolice. Creating Fear from 'WhitePeople'? #smh
FALSE,FALSE,"hadeelalsh hi Hadeel, looking to get in touch re that email. Can you follow back for DM?"
FALSE,FALSE,hadeelalsh might you fwd that my way? brmashable.com
FALSE,FALSE,jkdamours hadeelalsh this it? https//t.co/DMLhWPMlV
FALSE,FALSE,moneyries jkdamours there you go!
FALSE,FALSE,hadeelalsh moneyries thanks!
FALSE,FALSE,"hadeelalsh OttawaPolice In response, Muslim leaders blew themselves up.  #tcot"
FALSE,FALSE,littlefatbears OttawaPolice eff u
FALSE,FALSE,hadeelalsh OttawaPolice Stop blowing yourselves up and we'll stop making fun of it.
FALSE,FALSE,I'm so proud of Ottawa today RT hadeelalsh OttawaPolice just sent emails to Muslim community leaders to call them if they feel unsafe.
FALSE,FALSE,hadeelalsh LadySnarksalot OttawaPolice Very cool.
FALSE,FALSE,hadeelalsh I wish they'd send a message to me EVERY TIME A MUSLIM KILLS SOMEONE
FALSE,FALSE,hadeelalsh FifiBergere OttawaPolice Unbelievable. They cut down your armed forces and you check to see if they're feeling ok??!! #sosad
FALSE,FALSE,hadeelalsh JoshuaHol OttawaPolice Was the shooter ISIS?
FALSE,FALSE,icedog Your bigotry is showing. hadeelalsh ottawapolice
FALSE,FALSE,"ejdom No, theyù†didn't. Some whacko with a gun did. hadeelalsh fifibergere ottawapolice"
FALSE,FALSE,ejdom And we care enough about all of our citizens to make sure they remain safe. hadeelalsh fifibergere ottawapolice
FALSE,FALSE,ejdom We're Canadian. That's what we do. hadeelalsh fifibergere ottawapolice
FALSE,FALSE,ACMESalesRep hadeelalsh FifiBergere OttawaPolice Wow. I just hope someone sees the wood from the trees and comes down on them like hell
FALSE,FALSE,"ejdom Says the guy who seemingly thinks Ottawa's entire Muslim population attacked our armed forces today. Wood from the trees, indeed."
FALSE,FALSE,"ACMESalesRep when i used the word ""they"" i was generalising. And if youre willing to sit back and defend that, i wish you luck with them."
FALSE,FALSE,"FrankChurch Too soon to say, but highly unlikely. May have been a wannabe."
FALSE,FALSE,"ACMESalesRep I expect they will all come out and critisise the ""radicals"" who aren't #muslim and don't follow #islam 
Like Isis. #naive"
FALSE,FALSE,EJDOM ACMESalesRep I suspect it's bad that I'm laughing.
FALSE,FALSE,FifiBergere ACMESalesRep We've been watching the same game unfold over here for a while now. Its old hat to us.
FALSE,TRUE,Things to remember. #OttawaShooting http//t.co/hsoasOkVP
FALSE,FALSE,"todmaffin victoriavaneyk I like the ""ignore corporate media"" model in situations like this."
FALSE,FALSE,cqwww victoriavaneyk You should do the opposite. Peopleôs random tweets are much less reliable than a newsroom with fact checkers.
FALSE,FALSE,todmaffin cqwww victoriavaneyk pretty clear no one factchecked anything this morning.
FALSE,FALSE,"KevinSMcArthur Mistakes were made, yes, as they always are in breaking news. But most media made it clear when they didnôt know for sure."
FALSE,FALSE,todmaffin victoriavaneyk I'm not replacing corporate media with trust in random tweets in this situation. Both exaggerate proportion&amp risk
FALSE,FALSE,"todmaffin name a network that didnt report Rideau, multiple shooters, etc."
FALSE,FALSE,todmaffin corporate media blew this one. So did civilian media. Garbage in garbage out.
FALSE,FALSE,KevinSMcArthur They all did î based on speculation in social media. It started there.
