is_rumor,is_source_tweet,text
TRUE,FALSE,"What is Paki islam? Killing Shia, Ahamadi, Balooch, Pashtoon, Hindus &amp Christians?n get hit by Arab, Chinese, US? twita_to ashwinkr"
TRUE,FALSE,Come out of MadRasa mindset the world living in st century not th twita_to ashwinkr
TRUE,FALSE,"AyatBak my dear why do you have to interact with these uncouth,foul mouthed brainless pisslamist folks.It ruins only our day."
TRUE,FALSE,krishnansram blocked all.
TRUE,FALSE,AyatBak great. We would be better off without these morons who hates everything unislamic. Have a http//t.co/xfTxDrnK Ayat. Be safe.
TRUE,FALSE,"twita_to AyatBak  Zaza , E slam  and it's followers are the Cartoons...... Hari om"
TRUE,FALSE,"riwired But no evidence has been made public, so what is this not so objective) writer talking about when saying ""all evidence indicates""?"
TRUE,FALSE,riwired Orvan There is no evidence for this beyond someone's comment on the site of an obscure magazine no one has ever heard of.
TRUE,FALSE,CoraBuhlert Seems that people are jumping to conclusions.  Orvan
TRUE,FALSE,"prittstift_nl You're right. But there have been pro ISIS accounts claiming he was a ""brother"" who did it for ""Allah."" Perhaps that's why?"
TRUE,FALSE,wuhokay ThewB the position of having to keep cockpit doors locked on planes is all to do with terrorism Culpable anyway their fault evil
TRUE,FALSE,"riwired Must be something like that, and frankly, it was the first thing I thought of yesterday. But look at this https//t.co/uADPFKiF"
TRUE,FALSE,riwired Could be just IS propaganda. Thing is that I see lots of tweets claiming that he was a jihadist. Truth is that no one knows.
TRUE,FALSE,"Jen riwired wuhokay ThewB technology can't make things IDIOT proof, whoever designed the door, should have provided pilot access"
TRUE,FALSE,KapilSpeaks Jen riwired wuhokay ThewB I agree totally.
TRUE,TRUE,Germanwings copilot suffered serious depression  years ago German newspaper http//t.co/LXDzBdNdMB http//t.co/yTUNdHyEJY
TRUE,TRUE,Germanwings copilot had serious depressive episode Bild newspaper http//t.co/RgSTrehD
TRUE,FALSE,Reuters Are you serious? You are quoting BILD as source? How deeply into the bloody stories you want to go? Come one...
TRUE,FALSE,Reuters CircusMaximus You don't say?
TRUE,FALSE,Reuters  Categories Of Female Virgins http//t.co/UMMqJlhted Kenya via JaldesaAdan
TRUE,FALSE,"Reuters   lives at the behest of a depressed pilot 
https//t.co/mpbNeIIty"
TRUE,FALSE,reuters Interesting how when white males commit crimes they get psychological analyses and all sorts. Nonwhites are just being nonwhite.
TRUE,FALSE,"Reuters If true, Lufthansa was clearly negligible in detecting this as it is usually not difficult to spot depression in people."
TRUE,FALSE,"Reuters Congrats At this exact moment you are helping to encrease all the bias and prejudice arround the mental illness, only speculations"
TRUE,FALSE,Reuters The mass media is becoming more and more a cancer to sell news
TRUE,FALSE,perfectly fit to fly ? Reuters + yet we know that people with serious DEPPRESION PROBS have reccurences HE WAS IN FOR +Half years jeez
TRUE,FALSE,The_Mos_Native Reuters Well it's hard to understand this and there is not much info to go on.  Speculation is expected.
TRUE,FALSE,Reuters is there evidence that he was a Muslim convert
TRUE,FALSE,"adalbertoscaio Reuters GermanWingsCrash totally agree he was deppressed SIX years ago, inferior journalism vampirism."
TRUE,FALSE,Reuters  murders is pretty serious
TRUE,FALSE,Reuters Maybe Germany has more wings than pilots ... see how Lufthansa guys are landing planes on runways.. tractorists not pilots
TRUE,FALSE,"omniabarakat Reuters This is the desgrace of our modern times, only money money money, I feel a shame on the mass media"
TRUE,FALSE,adalbertoscaio GermanWingsCrash Suicide depression is lonileness helplesness &amp the final surrender to death not hatred &ampmass murder
TRUE,TRUE,The Germanwings copilot received psychiatric treatment for a òserious depressive episode.ô http//t.co/XLwmMsXrv http//t.co/VWhtJsXrgU
TRUE,FALSE,businessinsider UnIslamicTerrorist ? ? ? ? ? ? JeudoChristian Terrorist ? ? ? ? ? AthiestTerrorist ? ? ? ? ?  SecularTerrorist ? ? ?
TRUE,TRUE,RT khjelmgaard German media reporting AndreasLubitz had a 'serious depressive episode' six years ago http//t.co/MUdmHPzro Germanwings
TRUE,FALSE,"usatoday khjelmgaard davvero? Effettivamente viviamo in un mondo fantastico, chi di noi si deprime mai"
TRUE,FALSE,"USATODAY Col OliverNorthFNC, military like you &amp Gens J Keane have to say to Obama ""You have to bomb the Iran's nuclear facilities."""
TRUE,FALSE,USATODAY khjelmgaard Him and millions of others no doubt but WHAT tipped him six years later to commit such an atrocious act??
TRUE,FALSE,USATODAY best follow I ever did
TRUE,FALSE,USATODAY khjelmgaard AndreasLubitz GermanWings A DrEd splitup with girlfriend one day before crash http//t.co/DMWIenFHP
TRUE,FALSE,"USATODAY khjelmgaard 
 A PilotsNoFlyNoseDoors http//t.co/zmhXhCLz OffCourse BarcelonaDusseldorf DrEd http//t.co/uBwbqAmJn"
TRUE,FALSE,EdWardMDBlog USATODAY khjelmgaard all rumors.not confirmed at all
TRUE,FALSE,tinkalee_ USATODAY khjelmgaard My nd source is confirm  me French media is reporting fer Unverified DrEd http//t.co/jOYHrpPBd
TRUE,FALSE,tinkalee_ USATODAY khjelmgaard FPhantom crash mph hit ConcreteWall DrEd https//t.co/wOhFkU From https//t.co/ObfTYft
TRUE,FALSE,USATODAY khjelmgaard ers a link to prove AndreasLubitz intentionally set out to kill http//t.co/jDawhxhq
TRUE,FALSE,USATODAY khjelmgaard Sure GermanWings CoPilot AndreasLubitz NewMotive DeadVisitorWalking DrEd https//t.co/LLiUdFtov
TRUE,TRUE,Andreas Lubitiz was 'deemed unsuitable for flight duties' during  training Germanwings http//t.co/nkGGyuxaa http//t.co/HQpKZDDSI
TRUE,FALSE,Independent By printing the full name you inflict serious harm on his family and his relatives. This is really disgusting
TRUE,FALSE,Independent he was a terrorist who killed innocents  but u won't call him that because he was white and not a Muslim .
TRUE,FALSE,"Independent BTW you messed the name up, which also goes to shows how unnecessary it is to print the real name."
TRUE,FALSE,Independent http//t.co/aLgnmKMil Germanwings Why not have a pincode on each flight so that flight crew can access the cockpit?
TRUE,FALSE,"Independent He was Directing his ownmin horror movie with his""audience""behind and""widescreen""up front.He musthave weird DVD collectn "
TRUE,FALSE,"Independent love stories,songs lyrics,heart touching status Punjabian Da King  song Dil chandre http//t.co/ALjzBJzObT"
TRUE,FALSE,Independent SHAME ON OUR SOCIETY  This was a mental ill man and Lufhansa knew that  They are the murderers who didn't protect him 
TRUE,FALSE,Independent Feel so sorry for everyone concerned.So many issues arising from this.Seriously raises mental health to fore.Did airline  of 
TRUE,FALSE,Independent force him back to work too early?Could stigmatise sufferers.Will some professions be deemed off limits for sufferers? kneejerk
TRUE,TRUE,NEWS Germanwings copilot Andreas Lubitz had serious depressive episode Bild newspaper) U http//t.co/BVWXdxdb
TRUE,FALSE,"airlivenet Correction ""BILD"" is not a newspaper, it's barely comfortable toilet paper at best."
TRUE,FALSE,airlivenet Bild newspaper is yellow press and not a source of reliable information.
TRUE,FALSE,"airlivenet If you want to be reliable never requote ""Bild"". NEVER EVER"
TRUE,FALSE,airlivenet Was he a gamer?
TRUE,FALSE,BlarryOfficial airlivenet absolutely Well said....
TRUE,FALSE,airlivenet Never trust BILD
TRUE,TRUE,BREAKING German media report Germanwings copilot had 'serious depressive episode' http//t.co/AsVPxukV
TRUE,FALSE,Sad USATODAY
TRUE,FALSE,"BigSteveShow USATODAY And sad lonely times, but this pc is an exception trust me D"
TRUE,FALSE,"USATODAY St.ClauseHarder psycological pilottest,and changing of cabindoorelectronik is necessary immidately"
TRUE,FALSE,USATODAY no shit
TRUE,FALSE,BREAKING German media report says Germanwings copilot had 'serious depressive episode' http//t.co/vgTshDkK USATODAY
TRUE,FALSE,Phil_Buck SarahFortnerWx USATODAY We need to make sure everyone gets help I nearly took myself when I was young as a result...
TRUE,FALSE,DrMartyFox Was my first thought... was the pilot a Muslim?
TRUE,FALSE,DrMartyFox converted after death? Are you serious? Omg
TRUE,FALSE,DrMartyFox They got this right?
TRUE,FALSE,"DrMartyFox The German copilot and the mosque in Bremen  man, the leftist powersthatbe REALLY don't want this to be true."
TRUE,FALSE,DrMartyFox RickCanton Glad they were able to rule out terrorism right off the bat
TRUE,FALSE,DrMartyFox peddoc LindaSuhler gatewaypundit TRUTH revealed. Finally. The TRUTH will set you free. NOW what do we do w/this TRUTH?
TRUE,FALSE,"RachelCohen DrMartyFox Mine,too. Slow methodical descent."
TRUE,FALSE,"DrMartyFox peddoc LindaSuhler gatewaypundit My thoughts were ""copycat descent"" to mountains. NO DRUGS mentioned for depression."
TRUE,FALSE,DrMartyFox RickCanton We should remember the innocent deaths and not give any mention to the co pilot....gives them publicity.
TRUE,FALSE,DrMartyFox what da FUCK is that ??? recedam abd_charlie AbouDjaffar Ann are y serious ???
TRUE,FALSE,DrMartyFox ThePatriot  MSM silent...... Fox News silent......
TRUE,FALSE,"DrMartyFox GolanMay You do realize that's not HIS page right? That is some nutty ""fan"" page"
TRUE,FALSE,DrMartyFox GolanMay So far it's nothing more than a conspiracy theorie going around on the alternative and social media. IwantFacts
TRUE,FALSE,"drmartyfox 
The Facebook page is fake and has been removed."
TRUE,FALSE,EelPieLtd DrMartyFox ThePatriot fox news be like tjey found......we're like a koran
TRUE,FALSE,DrMartyFox If this is true it's making Islam seem like the movie Invasion of the Body Snatchers. It makes you stop using your brain.
TRUE,FALSE,ILme DrMartyFox GolanMay True. It would be all over the news.
TRUE,FALSE,cox DrMartyFox GolanMay Michael Mannheimer did break this story. His website is down and he doesnt react on Facebook.
TRUE,FALSE,th_christine DrMartyFox RickCanton they can claim work place violence like Obama did .
TRUE,FALSE,"RachelCohen DrMartyFox Me, too. The way of the world now."
TRUE,TRUE,"Just had an emergency meeting at Ansar, Ansar &amp Ansar Lawyers about how to discredit the news the Germanwings copilot was a Muslim convert"
TRUE,FALSE,BoringMoAnsar JihadistJoe hahaha
TRUE,FALSE,BoringMoAnsar JihadistJoe. He sure acted like a  Muslim Islamic jihadist.  No question. http//t.co/SjEQTMWrg
TRUE,FALSE,BoringMoAnsar JihadistJoe did Mohammed Mohammed &amp Mohammed get the paralegal stuff outta the way? propaganda is key or is Ali Ali &amp Ali on
TRUE,FALSE,BoringMoAnsar JihadistJoe You got a job on your hands http//t.co/SJUaGHewv
TRUE,TRUE,Report Germanwings CoPilot Treated For Depression http//t.co/ewynIJA
TRUE,FALSE,"nprnews This is an embarrassing, racist, ableist, and otherwise appalling reporting of this."
TRUE,FALSE,nprnews What do u know.  That was thought of in the beginning
TRUE,FALSE,"nprnews Inform Please don't participate in the sensationalism, don't stigmatise depression more than it is."
TRUE,FALSE,"justincapps nprnews That is exactly what it is, further stigmatizing mental illness. THis time it cost them."
TRUE,FALSE,"amras nprnews Came to say this. Tweets are powerful statements and can convey far more than the  characters, whether intended or not."
TRUE,FALSE,nprnews So what else are we going to forbid people with depression from doing? I'd like a list  I've been diagnosed since I was a teen
TRUE,FALSE,nprnews Some people may be mentally ill some murderers. But these things do not go hand in hand.
TRUE,FALSE,"nprnews This story only serves airlines bc it blames something identifiable so ppl feel safe again, even when that thing is not the cause."
TRUE,FALSE,nprnews . He should not have been flying . Foreign carriers STILL do not have the  people in cabin at all times policy. Why?
TRUE,FALSE,nprnews LET'S STIGMATIZE THIS INCREDIBLY COMMON ILLNESS
TRUE,FALSE,david_burns MorningEdition nprnews real question is WHY are so many Americans depressed? Cant all be contributed to chemical embalance
TRUE,FALSE,"SPLaws Germans too, evidently. Or at least one of them."
TRUE,FALSE,"david_burns right David. I just jumped right on that one. As a citizen with an overactive imagination, did the pilot do it  other reasons?"
TRUE,FALSE,SPLaws TBD at this point. I just worry about kneejerk overreactions. Not that we're prone to those in America or anything.
TRUE,FALSE,david_burns I'm chewing at the bit...  Good call DB
TRUE,FALSE,david_burns MorningEdition You  paint a rather fine portrait with the type of large brush that I use   to whitewash my barn.
TRUE,FALSE,"flybyday European governments are killing its citizens just to spoil the image of Islam , shame on you"
TRUE,FALSE,ShaunaghG flybyday robdelaney The Tea Party News Network? Jaysus.
TRUE,FALSE,flybyday Excellent
TRUE,FALSE,flybyday I wonder if the true Muslim would agree with this insanity. It must be some real twisted vision of their religion.
TRUE,FALSE,flybyday Brydon_N Lots if errors in that report. Must try harder.
TRUE,FALSE,"_SuperBrad_ Brydon_N I don't know if that's true, neither have I write that report..I found it and post it on here,I think I can post what"
TRUE,FALSE,_SuperBrad_ Brydon_N I consider of interest on my own TL without asking anyone permission or approval..Thanks
TRUE,FALSE,"flybyday Brydon_N Obviously, the must try harder was a comment towards them, not you."
TRUE,FALSE,"_SuperBrad_ Brydon_N Ok then, maybe you should have specified on your tweet that your words were for the author of that report.."
TRUE,FALSE,flybyday Hutch_USA Show me a moderate Muslim and I'll show you a potential /sleeper terrorist......
TRUE,FALSE,"nrap flybyday The sword Mohammad conquered by it, Jesus forbade Peter to use it, later told disciples to buy  for self defense."
TRUE,FALSE,flybyday anthea_bailey this is so so awful 
TRUE,FALSE,flybyday compassiom Tea Party Network??? Sounds like Propaganda to me.
TRUE,FALSE,flybyday compassiom propaganda filth. Shame on you.
TRUE,FALSE,MarcHilliker What is it about Islam that it attracts all the psychopathic mass murderers?
TRUE,FALSE,"MarcHilliker No cockpit audio of him praising Allah before crash. Why didn't he target ""infidels"" on the ground? Not buying it."
TRUE,FALSE,MarcHilliker calling a plane crash a / seems out of line. It would take  of those planes to get k casualties. A whole fleet of them
TRUE,FALSE,MarcHilliker RE Germanwings FAA should require all foreign carriers transiting U.S. airspace to use person in cockpit at all times rule.
TRUE,FALSE,"MarcHilliker Tinawanis The investigators are saying the ""items of interest"" were doctors notes excusing him from flying"
TRUE,FALSE,"MarcHilliker If it walks like a duck and quacks like a duck, it's probably a Muslim."
TRUE,FALSE,"MarcHilliker Thar we go  He just turned into ""a brown guy who probably don't even talk the language proper""  Surprise, surprise..."
TRUE,FALSE,"NotreDameFan MarcHilliker I guess it was either that, or politics, really...what other positions are open to psychopaths these days?"
TRUE,FALSE,SgtTim MarcHilliker Pee in a bottle for all I care but just stay put
TRUE,FALSE,MarcHilliker Tinawanis confirm please
TRUE,TRUE,GERMAN NEWS CoPilot of Germanwings Airbus Was MUSLIM CONVERT ôHero of Islamic Stateô?  http//t.co/VMXFNVRJEb http//t.co/CiXotBOh
TRUE,FALSE,".ThePatriot AlysiaStern No he wasn't, stop linking to Pam Geller."
TRUE,FALSE,DefendWallSt who is Pam Geller?
TRUE,FALSE,"ThePatriot AlysiaStern won't be hearing about this in the MSM.  MSM is full of twisted,sick, liberals willing to defend like minded"
TRUE,FALSE,.bama ThePatriot AlysiaStern A facebook fan page made by Islamists to celebrate a suicidal guys actions.
TRUE,FALSE,sheild ThePatriot She's not MSNBC hero.
TRUE,FALSE,.bama ThePatriot AlysiaStern Islamists celebrating a mass suicide?  I know ...shocking right?
TRUE,FALSE,"ThePatriot the whole story sounds fake, bullshit"
TRUE,FALSE,"bama DefendWallSt ThePatriot AlysiaStern I like Pam, but this is not his page people...come on O.o"
TRUE,FALSE,DefendWallSt  really???  Because I see them do this all the time  NOT  ThePatriot AlysiaStern
TRUE,FALSE,"epilot no, not his page but..... DefendWallSt ThePatriot AlysiaStern"
TRUE,FALSE,"bama DefendWallSt ThePatriot AlysiaStern Then, it really doesn't mean anything right?"
TRUE,FALSE,ThePatriot KevinMcCoyONeil Unfortunate loss of life.
TRUE,FALSE,"ThePatriot AlysiaStern Never trust first reports, wait for a full investigation."
TRUE,FALSE,"So tragic. This is only the beginning. I do see a ""trend"", and the .Gov coverup. 

BDH_Knight ThePatriot"
TRUE,FALSE,hvd ThePatriot  I knew I smelled a Muslim yesterday  That no good bastard religion  
TRUE,FALSE,"bama DefendWallSt ThePatriot AlysiaStern No, a fake fb page means...somebody has some time on their hands...'bout it"
TRUE,FALSE,epilot  true. But I'm not buying the story put forth thus far. There's more to this.   DefendWallSt ThePatriot AlysiaStern
TRUE,FALSE,"bama DefendWallSt ThePatriot AlysiaStern Hey, I'll give you that it is a whacked story, but sometime people do crazy stuff"
TRUE,FALSE,weisssusie  if it's fake wec should deball the asshole ThePatriot
TRUE,FALSE,Kevin  probably smart. ... then again... the nd one is the coverup these days.  No?  ThePatriot AlysiaStern
TRUE,FALSE,davidf ThePatriot just posted a story that I found...indeed its fake
TRUE,FALSE,weisssusie figures... I shouldn't react so fast.  ThePatriot
TRUE,FALSE,bama DefendWallSt ThePatriot AlysiaStern Talking about this tonight on the show ) https//t.co/aVcYJJM
TRUE,TRUE,Germanwings CoPilot was a recent Muslim convert as well as a psychiatric patient. ISIS is lauding him as a hero. http//t.co/JYtDjOP
TRUE,FALSE,ZoneCombat Noooooooooooooooo. Who would have EVER thought.
TRUE,FALSE,ZoneCombat great fact checking there you idiots.
TRUE,FALSE,".DanOClunaigh Find the article, complete w/ screenshots of his personal Facebook acct w/ Jihadist rhetoric before calling ppl idiots."
TRUE,FALSE,".SimZombie ellepuntopi Not being a ""known terrorist"" on a watch list doesn't mean he didn't have jihadist sympathies and beliefs."
TRUE,FALSE,"ZoneCombat better yet, link it with your ridiculous tweet so everyone can read it."
TRUE,FALSE,ZoneCombat The 'Andreas Lubitz Fans' page was set up by some brainless fool of the other variety or an agent provocateur. It's not his.
TRUE,FALSE,ZoneCombat facepalm Yeah I'm the delusional one here.
TRUE,FALSE,"ZoneCombat He had  mins, a microphone and the whole world listening to that voice recorder, where was his political message?"
TRUE,FALSE,"ZoneCombat he could have aimed that plane at the Sagrada Familia or Trade Center in Barcelona, how come he didn't?"
TRUE,FALSE,ZoneCombat WHERE is this Facebook page you speak of? Let's see it. The world needs your evidence
TRUE,FALSE,"ZoneCombat Um yes, terrorism is by definition political."
TRUE,FALSE,"ZoneCombat Lack of substantial evidence of any terrorist motives means it's not terrorism, until such motives are found. Yep, sound logic,"
TRUE,FALSE,ZoneCombat ...it's how investigation works among professionals who aren't hysterical islamophobes.
TRUE,FALSE,ZoneCombat are you actually kidding? Please point to the substantial evidence of terrorist motives. Evidence pls. Even just one bit.
TRUE,FALSE,OkKelly ZoneCombat I'm not a Muslim and there's absolutely no evidence that the copilot was either.
TRUE,FALSE,OkKelly ZoneCombat Now getting back to the point in absence of ANY evidence your assertions are groundless so why make them?
TRUE,FALSE,"DanOClunaigh ZoneCombat Didn't assume u a Muslim as didn't read thread , just saw that tiresome word, didn't mention pilot either"
TRUE,FALSE,"DanOClunaigh ZoneCombat As u r a non Muslim, I'm curious as to your concerns of any implication of Islamic involvement ?"
TRUE,FALSE,"OkKelly ZoneCombat I have no concern that there was any Islamist involvement, looks like he was a good European Christian if anything."
TRUE,FALSE,jjauthor gatewaypundit i knew that scarf he was wearing in that photo meant trouble
TRUE,FALSE,jjauthor gatewaypundit. I knew it Those crazy bastards are the only ones evil enough to do shit like that
TRUE,FALSE,jjauthor gatewaypundit Hmmm.Doesn't pundit mean joke? I haven't seen this on news.
TRUE,FALSE,jjauthor gatewaypundit Isn't Islam a wonderfully peaceful religion? I wonder how Iran will do with all of the peaceful centrifuges O gave?
TRUE,FALSE,jjauthor DesireeAaron gatewaypundit this is not a surprise.
TRUE,FALSE,jjauthor gatewaypundit MSM refuses to say muslim. Just a mental case. As are all muslim/jihads.
TRUE,TRUE,"If the Germanwings copilot Lubitz was Muslim,it wud hv been a classic terrorism case.But hes not brown,so clearly it a mental heath issue"
TRUE,FALSE,ImHaytham All that whinning is annoying.. Killing in the name of religion or politics is terrorism. Which rel. or pol. belief doesnt matter
TRUE,FALSE,"ImHaytham MuslimMatters excuse me all muslims aren't ""brown"". Some of us are quite white"
TRUE,FALSE,ImHaytham  they've evidently looked for a link to terrorism &amp not found one
TRUE,FALSE,ImHaytham  I don't think they'd keep it secret if he had been one
TRUE,FALSE,ImHaytham MuslimMatters does that mean that all the people that are blamed are mental?
TRUE,FALSE,"ImHaytham MuslimMatters Blame whitey is a great way to escape taking responsibility, Media Bigotry is a disgrace but so is reverse racism"
TRUE,FALSE,ImHaytham You're implying that all muslims are mental cases or?
TRUE,FALSE,ImHaytham He doesn't have to be brown to be a Muslim terrorist. Reports are coming out he converted to Islam.
TRUE,FALSE,".suspensewriter then clearly he's definitely a terrorist Hurry, let's forget about his ""mental health issues.""I rest my case"
TRUE,FALSE,suspensewriter I haven't seen any news reports on that? Do u have an links
TRUE,FALSE,ImHaytham Not all Muslims are brown If he was white&ampMuslim he would get the same treatment as if he was brown&ampMuslim.
TRUE,FALSE,"zfnd Someone told me they read it, don't know where."
TRUE,FALSE,"suspensewriter wow lol, stating unconfirmed information like that is pretty irresponsible if not unethical."
TRUE,FALSE,zfnd Premature on my part. I'm not a reporter. People say false things all the time without knowing it.
TRUE,TRUE,BREAKING German Media Site Says Germanwings CoPilot Was Muslim Convert http//t.co/bTKvcLMN via anyclinic
TRUE,FALSE,RWSurferGirl anyclinic mental illness and a Muslim girlfriend and now it's discovered he's a Muslim convert while
TRUE,FALSE,"RWSurferGirl anyclinic I question the relevancy to religion and mental stability, Is this a claim of radicalism?"
TRUE,FALSE,RWSurferGirl anyclinic I've seen several smaller websites proclaim the same thing. I'm waiting for confirmation before retweeting
TRUE,FALSE,RWSurferGirl anyclinic Is this a legit news sight?  It looks suspicious.
TRUE,FALSE,"RWSurferGirl anyclinic is that true, or is that said just to cover up their incompetence?"
TRUE,FALSE,"RWSurferGirl I'm confused, I just now read that he was suffering from depression &amp had DRs notes excusing him from work anyclinic"
TRUE,FALSE,"JohnnyUtah RWSurferGirl anyclinic if it's true, it'll be awhile before they let that little jewel out"
TRUE,FALSE,RWSurferGirl anyclinic dam i thought he was muslim no wonder he was depreased
TRUE,FALSE,"CedarStArt RWSurferGirl anyclinic Hah so very true   Literally the first word out about the plane crash ""Not terrorism"".  Time will tell"
TRUE,FALSE,MrJamieD RWSurferGirl anyclinic you can't be sain and cut off heads
TRUE,FALSE,JohnnyUtah RWSurferGirl anyclinic as if they would know in the first thirty seconds.....
TRUE,FALSE,RWSurferGirl weekiwachee anyclinic In all fairness to muslims....this story is an unsubstantiated croc from a source with  followers
TRUE,FALSE,FredSanford RWSurferGirl anyclinic A good rumor has to start somewhere.
TRUE,FALSE,CedarStArt RWSurferGirl anyclinic yup its all about painting a narrative.   They do it well.
TRUE,FALSE,"weekiwachee RWSurferGirl anyclinic its embarrassing that some conservative sites would publish it, makes them look like the daily kos"
TRUE,FALSE,"FredSanford RWSurferGirl anyclinic Especially since most of the posts on twitter is BS, nothing should be taken for granted."
TRUE,FALSE,MrJamieD RWSurferGirl I find the claim of suicide nonsense with this revelation.
TRUE,FALSE,JohnnyUtah RWSurferGirl Screenshots of his social media since taken down is enough for me.
TRUE,FALSE,"RWSurferGirl anyclinic turns out the guy couldn't handle losing his job, and probably his girlfriend dumping him added to the problem.."
TRUE,FALSE,RWSurferGirl anyclinic this man was sick and allowed to fly  his doctor should have mentioned this to Germanwings or more proactive..
TRUE,FALSE,SoTrophyHntrs RWSurferGirl anyclinic It's about as legitimate as rwsurfergirl's honesty.
TRUE,FALSE,pbanik RWSurferGirl anyclinic Away from me troll
TRUE,FALSE,"SoTrophyHntrs If you don't like trolls, why do you read and/or follow rwsurfergirl? Some of her tweets are based on dishonesty."
TRUE,FALSE,gegco actamerica seanhannity greta KrisParonto JGilliam_SEAL This is false. It was a hoax. He wasn't.
TRUE,FALSE,gegco actamerica seanhannity greta KrisParonto JGilliam_SEAL RedNationRising JCCWatch rightsidenews HouseFloor SenateFloor FBI
TRUE,FALSE,gegco actamerica seanhannity greta KrisParonto JGilliam_SEAL I knew it I had a gut feeling&ampbrought it up bthey found the blackbox
TRUE,FALSE,jerryanze seanhannity greta actamerica KrisParonto EmmaOgebe gegco Been expecting that. Thank you
TRUE,FALSE,gegco seanhannity greta actamerica KrisParonto JGilliam_SEAL not once has this been mentioned in European news. USPropaganda
TRUE,FALSE,gegco seanhannity greta actamerica KrisParonto JGilliam_SEAL God help America and rest of the world with fuckwits like you.
TRUE,FALSE,gegco R_Christianity_ seanhannity greta actamerica KrisParonto JGilliam_SEAL Who is really surprised these days.
TRUE,FALSE,jerryanze sherrysue seanhannity greta actamerica KrisParonto EmmaOgebe gegco lenlucas Lame stream media mum once again.
TRUE,FALSE,gegco seanhannity greta actamerica KrisParonto I am sick of Muslims being the goto cause of everything. Stirs up hatred further.
TRUE,FALSE,"gegco seanhannity greta actamerica KrisParonto JGilliam_SEAL as I said, not once has this been reported on European news outlets."
TRUE,FALSE,gegco seanhannity greta actamerica KrisParonto JGilliam_SEAL Ban islam&ampmosques. Deport muslims. Shoot rioters&amplooters Hang terrorists
TRUE,FALSE,Hairbear gegco seanhannity greta actamerica KrisParonto Maybe if they just stopped killing ?
TRUE,FALSE,djdarrell gegco seanhannity greta actamerica KrisParonto They being all Muslims or just the extremists? Or are they one and the same
TRUE,FALSE,Hairbear gegco seanhannity greta actamerica KrisParonto The extreme Muslims. So sad others don't speak against them in large number
TRUE,FALSE,Somewhere between % of Muskims support terror. djdarrell Hairbear gegco seanhannity greta actamerica KrisParonto
TRUE,FALSE,djdarrell gegco seanhannity greta actamerica KrisParonto Equally sad some choose not to listen.
TRUE,FALSE,Hairbear gegco seanhannity greta actamerica i have to agree..we need to do our due diligence before placing blame..but...
TRUE,FALSE,Hairbear gegco seanhannity greta actamerica we also need to accept when our due diligence confirms our initial belief.. Tanto
TRUE,FALSE,KrisParonto gegco seanhannity greta actamerica agreed. And at the moment there is NOTHING to suggest this was religionrelated.
TRUE,FALSE,Hairbear gegco seanhannity greta actamerica ok...Roger that...be quiet now and let the investigation run its course hours Tanto
